id,category,keywords
50337,Probabilistic_Methods,"['word_20', 'word_226', 'word_231', 'word_325', 'word_337', 'word_384', 'word_422', 'word_475', 'word_508', 'word_592', 'word_599', 'word_620', 'word_662', 'word_702', 'word_730', 'word_1059', 'word_1172', 'word_1176', 'word_1210', 'word_1248', 'word_1250', 'word_1282', 'word_1309']"
15429,Theory,"['word_3', 'word_30', 'word_57', 'word_126', 'word_212', 'word_259', 'word_368', 'word_371', 'word_455', 'word_652', 'word_726', 'word_940', 'word_1115', 'word_1124', 'word_1264', 'word_1329', 'word_1337', 'word_1411']"
23448,Neural_Networks,"['word_86', 'word_89', 'word_541', 'word_626']"
1122574,Neural_Networks,"['word_20', 'word_122', 'word_154', 'word_209', 'word_293', 'word_296', 'word_350', 'word_376', 'word_471', 'word_522', 'word_624', 'word_724', 'word_756', 'word_775', 'word_809', 'word_857', 'word_982', 'word_1028', 'word_1039', 'word_1119', 'word_1210', 'word_1256', 'word_1390']"
1110998,Neural_Networks,"['word_20', 'word_151', 'word_327', 'word_417', 'word_465', 'word_470', 'word_508', 'word_667', 'word_671', 'word_697', 'word_775', 'word_970', 'word_1003', 'word_1094', 'word_1097', 'word_1178', 'word_1210', 'word_1233', 'word_1263', 'word_1264', 'word_1304']"
853150,Neural_Networks,"['word_20', 'word_104', 'word_129', 'word_177', 'word_209', 'word_218', 'word_222', 'word_296', 'word_569', 'word_575', 'word_648', 'word_700', 'word_792', 'word_873', 'word_954', 'word_1097', 'word_1113', 'word_1190', 'word_1264', 'word_1321', 'word_1333', 'word_1413', 'word_1415']"
15431,Theory,['word_1329']
646286,Probabilistic_Methods,"['word_11', 'word_79', 'word_104', 'word_131', 'word_173', 'word_302', 'word_306', 'word_337', 'word_378', 'word_542', 'word_598', 'word_648', 'word_686', 'word_977', 'word_1012', 'word_1119', 'word_1178', 'word_1208', 'word_1260', 'word_1353']"
1152307,Case_Based,"['word_53', 'word_235', 'word_270', 'word_541', 'word_561', 'word_620', 'word_637', 'word_644', 'word_724', 'word_736', 'word_753', 'word_927', 'word_932', 'word_970', 'word_1073', 'word_1152', 'word_1210', 'word_1212', 'word_1249', 'word_1264', 'word_1302', 'word_1313', 'word_1382', 'word_1387']"
1115291,Probabilistic_Methods,"['word_725', 'word_774', 'word_881', 'word_1119', 'word_1389']"
1106547,Reinforcement_Learning,"['word_131', 'word_193', 'word_448', 'word_451', 'word_481', 'word_549', 'word_582', 'word_667', 'word_795', 'word_1055', 'word_1076', 'word_1204', 'word_1231', 'word_1264', 'word_1275', 'word_1291', 'word_1308', 'word_1407']"
68463,Rule_Learning,"['word_40', 'word_188', 'word_216', 'word_341', 'word_470', 'word_488', 'word_496', 'word_508', 'word_510', 'word_541', 'word_565', 'word_716', 'word_758', 'word_759', 'word_970', 'word_1072', 'word_1138', 'word_1153', 'word_1157', 'word_1178', 'word_1246', 'word_1264', 'word_1328', 'word_1333', 'word_1398', 'word_1428']"
59715,Genetic_Algorithms,"['word_55', 'word_133', 'word_194', 'word_369', 'word_390', 'word_396', 'word_397', 'word_415', 'word_496', 'word_543', 'word_558', 'word_694', 'word_700', 'word_725', 'word_851', 'word_926', 'word_1029', 'word_1072', 'word_1098', 'word_1133', 'word_1178', 'word_1204', 'word_1353']"
69198,Neural_Networks,"['word_4', 'word_20', 'word_62', 'word_67', 'word_99', 'word_292', 'word_460', 'word_469', 'word_508', 'word_522', 'word_602', 'word_620', 'word_724', 'word_775', 'word_820', 'word_861', 'word_1039', 'word_1072', 'word_1088', 'word_1112', 'word_1178', 'word_1264', 'word_1293', 'word_1302']"
7272,Neural_Networks,"['word_20', 'word_86', 'word_137', 'word_177', 'word_262', 'word_534', 'word_756', 'word_775', 'word_878', 'word_899', 'word_901', 'word_905', 'word_1072', 'word_1194', 'word_1199', 'word_1210', 'word_1225', 'word_1339', 'word_1366', 'word_1433']"
163235,Neural_Networks,"['word_9', 'word_20', 'word_66', 'word_209', 'word_217', 'word_225', 'word_433', 'word_515', 'word_592', 'word_724', 'word_938', 'word_1042', 'word_1076', 'word_1119', 'word_1139', 'word_1142', 'word_1178', 'word_1309', 'word_1353', 'word_1382', 'word_1384']"
7276,Neural_Networks,"['word_42', 'word_86', 'word_89', 'word_137', 'word_177', 'word_202', 'word_316', 'word_448', 'word_546', 'word_592', 'word_620', 'word_878', 'word_901', 'word_994', 'word_1106', 'word_1145', 'word_1210', 'word_1366']"
34315,Neural_Networks,"['word_20', 'word_53', 'word_104', 'word_380', 'word_510', 'word_590', 'word_592', 'word_616', 'word_649', 'word_683', 'word_730', 'word_775', 'word_822', 'word_1072', 'word_1090', 'word_1145', 'word_1190', 'word_1255', 'word_1302', 'word_1382', 'word_1394', 'word_1413', 'word_1415', 'word_1428']"
644843,Probabilistic_Methods,"['word_58', 'word_83', 'word_101', 'word_204', 'word_275', 'word_285', 'word_337', 'word_508', 'word_549', 'word_589', 'word_648', 'word_649', 'word_677', 'word_822', 'word_836', 'word_922', 'word_1062', 'word_1072', 'word_1139', 'word_1282', 'word_1315', 'word_1387']"
7297,Neural_Networks,"['word_73', 'word_86', 'word_133', 'word_137', 'word_265', 'word_316', 'word_549', 'word_756', 'word_765', 'word_837', 'word_878', 'word_899', 'word_901', 'word_905', 'word_1172', 'word_1178', 'word_1194', 'word_1224', 'word_1250', 'word_1330', 'word_1339', 'word_1354', 'word_1387', 'word_1433']"
628815,Reinforcement_Learning,"['word_20', 'word_65', 'word_66', 'word_100', 'word_465', 'word_573', 'word_611', 'word_759', 'word_775', 'word_855', 'word_1020', 'word_1132', 'word_1160', 'word_1275', 'word_1333', 'word_1354', 'word_1390']"
35061,Genetic_Algorithms,"['word_20', 'word_300', 'word_394', 'word_496', 'word_508', 'word_1264']"
68495,Theory,"['word_34', 'word_48', 'word_51', 'word_263', 'word_290', 'word_306', 'word_486', 'word_488', 'word_561', 'word_614', 'word_726', 'word_730', 'word_883', 'word_1006', 'word_1020', 'word_1058', 'word_1132', 'word_1133', 'word_1160', 'word_1230', 'word_1237', 'word_1258', 'word_1263', 'word_1329', 'word_1398']"
1136310,Probabilistic_Methods,"['word_62', 'word_89', 'word_95', 'word_97', 'word_136', 'word_188', 'word_403', 'word_508', 'word_598', 'word_619', 'word_668', 'word_731', 'word_817', 'word_961', 'word_1167', 'word_1178', 'word_1211', 'word_1231', 'word_1258']"
18313,Reinforcement_Learning,"['word_169', 'word_625', 'word_912', 'word_979', 'word_989', 'word_1275']"
34355,Neural_Networks,"['word_20', 'word_133', 'word_144', 'word_188', 'word_251', 'word_310', 'word_337', 'word_363', 'word_476', 'word_726', 'word_730', 'word_759', 'word_1025', 'word_1037', 'word_1095', 'word_1171', 'word_1231', 'word_1260', 'word_1264', 'word_1279', 'word_1287', 'word_1331', 'word_1349', 'word_1361', 'word_1398']"
45212,Neural_Networks,"['word_239', 'word_259', 'word_394', 'word_508', 'word_535', 'word_620', 'word_733', 'word_912', 'word_936', 'word_1076', 'word_1122', 'word_1144', 'word_1199', 'word_1202', 'word_1204', 'word_1264', 'word_1348', 'word_1350', 'word_1353', 'word_1382', 'word_1385']"
1153091,Rule_Learning,"['word_206', 'word_305', 'word_399', 'word_508', 'word_669', 'word_702', 'word_820', 'word_845', 'word_848', 'word_875', 'word_1067', 'word_1097', 'word_1118', 'word_1139', 'word_1178', 'word_1231', 'word_1264', 'word_1267', 'word_1300', 'word_1302', 'word_1381', 'word_1385', 'word_1394']"
8703,Rule_Learning,"['word_26', 'word_55', 'word_71', 'word_140', 'word_370', 'word_378', 'word_391', 'word_643', 'word_676', 'word_726', 'word_755', 'word_1013', 'word_1077', 'word_1132', 'word_1178', 'word_1190', 'word_1229', 'word_1235', 'word_1258', 'word_1307', 'word_1317', 'word_1349', 'word_1382', 'word_1426']"
126920,Probabilistic_Methods,"['word_34', 'word_59', 'word_90', 'word_648', 'word_649', 'word_683', 'word_731', 'word_809', 'word_822', 'word_918', 'word_972', 'word_1185', 'word_1357', 'word_1382', 'word_1390', 'word_1413', 'word_1415']"
126927,Probabilistic_Methods,"['word_34', 'word_179', 'word_215', 'word_279', 'word_403', 'word_432', 'word_508', 'word_548', 'word_598', 'word_649', 'word_686', 'word_759', 'word_809', 'word_822', 'word_940', 'word_1044', 'word_1178', 'word_1190', 'word_1231', 'word_1245', 'word_1296', 'word_1335', 'word_1350']"
595157,Genetic_Algorithms,"['word_90', 'word_133', 'word_179', 'word_188', 'word_462', 'word_496', 'word_549', 'word_600', 'word_831', 'word_890', 'word_926', 'word_979', 'word_997', 'word_1077', 'word_1133', 'word_1178', 'word_1199', 'word_1302', 'word_1307', 'word_1321', 'word_1329', 'word_1333']"
140005,Theory,"['word_360', 'word_361', 'word_508', 'word_541', 'word_777', 'word_884', 'word_970', 'word_972', 'word_1072', 'word_1111', 'word_1119', 'word_1157', 'word_1178', 'word_1180', 'word_1210', 'word_1237', 'word_1241', 'word_1263', 'word_1264', 'word_1267', 'word_1328', 'word_1387', 'word_1388', 'word_1394']"
1117476,Genetic_Algorithms,"['word_86', 'word_90', 'word_133', 'word_369', 'word_496', 'word_523', 'word_691', 'word_694', 'word_813', 'word_912', 'word_926', 'word_1073', 'word_1133', 'word_1175', 'word_1178', 'word_1225', 'word_1241', 'word_1307', 'word_1329', 'word_1353', 'word_1423']"
59798,Neural_Networks,"['word_177', 'word_188', 'word_239', 'word_245', 'word_381', 'word_419', 'word_603', 'word_621', 'word_724', 'word_730', 'word_839', 'word_875', 'word_898', 'word_988', 'word_1097', 'word_1133', 'word_1188', 'word_1210', 'word_1273', 'word_1349', 'word_1390']"
219446,Neural_Networks,"['word_88', 'word_116', 'word_238', 'word_293', 'word_315', 'word_394', 'word_464', 'word_624', 'word_784', 'word_1019', 'word_1026', 'word_1119', 'word_1145', 'word_1256', 'word_1260']"
44514,Neural_Networks,"['word_44', 'word_225', 'word_620', 'word_861', 'word_916', 'word_1076']"
287787,Genetic_Algorithms,"['word_42', 'word_115', 'word_281', 'word_496', 'word_508', 'word_645', 'word_736', 'word_1098', 'word_1172', 'word_1210', 'word_1226', 'word_1231', 'word_1267', 'word_1329', 'word_1412', 'word_1427']"
157401,Neural_Networks,"['word_41', 'word_150', 'word_461', 'word_549', 'word_589', 'word_607', 'word_666', 'word_673', 'word_725', 'word_1055', 'word_1069', 'word_1076', 'word_1098', 'word_1142', 'word_1254', 'word_1291', 'word_1297', 'word_1300', 'word_1352']"
1154500,Case_Based,"['word_26', 'word_134', 'word_204', 'word_337', 'word_360', 'word_379', 'word_541', 'word_672', 'word_702', 'word_857', 'word_933', 'word_1055', 'word_1115', 'word_1152', 'word_1199', 'word_1234', 'word_1264', 'word_1296', 'word_1329', 'word_1349']"
682666,Reinforcement_Learning,"['word_4', 'word_281', 'word_508', 'word_582', 'word_745', 'word_820', 'word_1130', 'word_1150', 'word_1178', 'word_1198', 'word_1264', 'word_1267', 'word_1331', 'word_1335', 'word_1350', 'word_1382']"
399173,Case_Based,"['word_553', 'word_567', 'word_624', 'word_638', 'word_648', 'word_696', 'word_758', 'word_759', 'word_811', 'word_936', 'word_1050', 'word_1145', 'word_1146', 'word_1193', 'word_1230', 'word_1233', 'word_1300', 'word_1398']"
198866,Case_Based,"['word_3', 'word_5', 'word_12', 'word_231', 'word_396', 'word_700', 'word_891', 'word_1050', 'word_1076', 'word_1264', 'word_1299', 'word_1322', 'word_1336', 'word_1384', 'word_1398']"
51834,Theory,"['word_68', 'word_94', 'word_336', 'word_488', 'word_592', 'word_726', 'word_814', 'word_815', 'word_970', 'word_1076', 'word_1077', 'word_1120', 'word_1175', 'word_1177', 'word_1235', 'word_1264', 'word_1306', 'word_1349', 'word_1398']"
200630,Neural_Networks,"['word_620', 'word_699', 'word_725', 'word_748', 'word_775', 'word_914', 'word_923', 'word_1124', 'word_1167', 'word_1199', 'word_1250', 'word_1268', 'word_1291', 'word_1406']"
782486,Neural_Networks,"['word_20', 'word_66', 'word_150', 'word_511', 'word_582', 'word_589', 'word_605', 'word_641', 'word_676', 'word_733', 'word_775', 'word_913', 'word_947', 'word_989', 'word_1139', 'word_1145', 'word_1171', 'word_1178', 'word_1243', 'word_1263', 'word_1264', 'word_1271', 'word_1273', 'word_1293']"
1136393,Neural_Networks,"['word_16', 'word_59', 'word_89', 'word_170', 'word_204', 'word_307', 'word_541', 'word_576', 'word_724', 'word_725', 'word_819', 'word_835', 'word_1176', 'word_1209', 'word_1210', 'word_1275', 'word_1331', 'word_1346', 'word_1351', 'word_1353']"
137849,Probabilistic_Methods,"['word_416', 'word_699', 'word_725', 'word_774', 'word_999', 'word_1209', 'word_1248', 'word_1250', 'word_1389', 'word_1425']"
1153811,Rule_Learning,"['word_9', 'word_53', 'word_94', 'word_206', 'word_360', 'word_486', 'word_508', 'word_513', 'word_703', 'word_726', 'word_757', 'word_758', 'word_764', 'word_778', 'word_815', 'word_968', 'word_982', 'word_1006', 'word_1119', 'word_1133', 'word_1145', 'word_1263', 'word_1264', 'word_1349', 'word_1427']"
24966,Theory,"['word_20', 'word_65', 'word_89', 'word_157', 'word_399', 'word_426', 'word_470', 'word_476', 'word_537', 'word_559', 'word_704', 'word_934', 'word_938', 'word_1132', 'word_1135', 'word_1255', 'word_1264', 'word_1331']"
51866,Theory,"['word_40', 'word_94', 'word_284', 'word_475', 'word_726', 'word_1006', 'word_1132', 'word_1137', 'word_1157', 'word_1178', 'word_1235', 'word_1273', 'word_1315', 'word_1349']"
24974,Neural_Networks,"['word_104', 'word_576', 'word_968', 'word_1072', 'word_1144', 'word_1382']"
137868,Probabilistic_Methods,"['word_45', 'word_126', 'word_156', 'word_435', 'word_509', 'word_590', 'word_649', 'word_695', 'word_725', 'word_822', 'word_918', 'word_971', 'word_972', 'word_977', 'word_1055', 'word_1114', 'word_1172', 'word_1216', 'word_1255', 'word_1324', 'word_1356', 'word_1382', 'word_1413', 'word_1415']"
28542,Reinforcement_Learning,"['word_97', 'word_169', 'word_226', 'word_330', 'word_613', 'word_620', 'word_725', 'word_779', 'word_830', 'word_915', 'word_1076', 'word_1098', 'word_1128', 'word_1149', 'word_1178', 'word_1248', 'word_1250', 'word_1264', 'word_1266', 'word_1292', 'word_1425']"
35,Genetic_Algorithms,"['word_20', 'word_100', 'word_141', 'word_192', 'word_386', 'word_465', 'word_496', 'word_508', 'word_581', 'word_639', 'word_661', 'word_749', 'word_775', 'word_866', 'word_1152', 'word_1175', 'word_1228', 'word_1248', 'word_1250', 'word_1306']"
116021,Theory,"['word_40', 'word_94', 'word_185', 'word_508', 'word_644', 'word_700', 'word_726', 'word_731', 'word_756', 'word_925', 'word_936', 'word_1167', 'word_1204', 'word_1254', 'word_1264', 'word_1275', 'word_1326', 'word_1329', 'word_1356']"
10430,Case_Based,"['word_5', 'word_203', 'word_237', 'word_399', 'word_616', 'word_689', 'word_751', 'word_1000', 'word_1132', 'word_1178', 'word_1210', 'word_1263']"
39403,Reinforcement_Learning,"['word_127', 'word_293', 'word_335', 'word_549', 'word_582', 'word_605', 'word_626', 'word_774', 'word_912', 'word_973', 'word_989', 'word_1133', 'word_1156', 'word_1263', 'word_1264', 'word_1293', 'word_1307', 'word_1315', 'word_1321', 'word_1382']"
40,Genetic_Algorithms,"['word_126', 'word_293', 'word_496', 'word_508', 'word_630', 'word_730', 'word_760', 'word_1006', 'word_1076', 'word_1132', 'word_1139', 'word_1150', 'word_1171', 'word_1178', 'word_1223', 'word_1275', 'word_1293', 'word_1307']"
282700,Neural_Networks,"['word_133', 'word_239', 'word_316', 'word_382', 'word_418', 'word_423', 'word_452', 'word_508', 'word_515', 'word_619', 'word_633', 'word_730', 'word_814', 'word_820', 'word_932', 'word_970', 'word_1132', 'word_1178', 'word_1224', 'word_1264', 'word_1267', 'word_1268', 'word_1339']"
1105116,Probabilistic_Methods,"['word_20', 'word_52', 'word_59', 'word_126', 'word_165', 'word_262', 'word_337', 'word_358', 'word_368', 'word_475', 'word_481', 'word_508', 'word_598', 'word_611', 'word_620', 'word_702', 'word_731', 'word_809', 'word_1012', 'word_1044', 'word_1092', 'word_1176', 'word_1209', 'word_1309', 'word_1333', 'word_1382']"
35854,Theory,"['word_133', 'word_212', 'word_829', 'word_904']"
63477,Case_Based,"['word_53', 'word_79', 'word_99', 'word_235', 'word_317', 'word_359', 'word_492', 'word_702', 'word_716', 'word_913', 'word_979', 'word_1021', 'word_1115', 'word_1171', 'word_1204', 'word_1231', 'word_1260', 'word_1263', 'word_1264', 'word_1299', 'word_1354', 'word_1361', 'word_1389', 'word_1391']"
124064,Reinforcement_Learning,"['word_65', 'word_133', 'word_293', 'word_337', 'word_360', 'word_582', 'word_624', 'word_636', 'word_649', 'word_758', 'word_779', 'word_875', 'word_939', 'word_940', 'word_1015', 'word_1072', 'word_1119', 'word_1133', 'word_1178', 'word_1207', 'word_1264', 'word_1273', 'word_1335', 'word_1349', 'word_1382', 'word_1394']"
1120431,Neural_Networks,"['word_2', 'word_82', 'word_87', 'word_353', 'word_432', 'word_449', 'word_470', 'word_537', 'word_720', 'word_812', 'word_861', 'word_941', 'word_962', 'word_1061', 'word_1076', 'word_1124', 'word_1175', 'word_1178', 'word_1188', 'word_1264', 'word_1329', 'word_1356', 'word_1395', 'word_1423']"
949318,Neural_Networks,"['word_4', 'word_20', 'word_84', 'word_86', 'word_89', 'word_177', 'word_512', 'word_522', 'word_616', 'word_648', 'word_667', 'word_676', 'word_679', 'word_716', 'word_723', 'word_775', 'word_1009', 'word_1132', 'word_1254', 'word_1281', 'word_1315', 'word_1423']"
63486,Theory,"['word_42', 'word_90', 'word_147', 'word_196', 'word_204', 'word_594', 'word_624', 'word_764', 'word_975', 'word_1063', 'word_1076', 'word_1144', 'word_1152', 'word_1178', 'word_1213', 'word_1264', 'word_1331', 'word_1339', 'word_1354', 'word_1382']"
1153866,Rule_Learning,"['word_206', 'word_234', 'word_399', 'word_462', 'word_726', 'word_757', 'word_813', 'word_860', 'word_875', 'word_1178', 'word_1199', 'word_1264', 'word_1304', 'word_1321', 'word_1326', 'word_1333', 'word_1356', 'word_1382', 'word_1384']"
1140040,Neural_Networks,"['word_20', 'word_127', 'word_133', 'word_144', 'word_349', 'word_382', 'word_534', 'word_587', 'word_811', 'word_894', 'word_919', 'word_932', 'word_995', 'word_1025', 'word_1248', 'word_1250', 'word_1329', 'word_1333']"
1112426,Neural_Networks,"['word_99', 'word_154', 'word_229', 'word_236', 'word_315', 'word_373', 'word_522', 'word_624', 'word_651', 'word_811', 'word_877', 'word_897', 'word_1145', 'word_1175', 'word_1300', 'word_1349', 'word_1356', 'word_1385']"
239800,Theory,"['word_20', 'word_100', 'word_103', 'word_105', 'word_126', 'word_129', 'word_154', 'word_213', 'word_331', 'word_337', 'word_475', 'word_648', 'word_675', 'word_775', 'word_776', 'word_1132', 'word_1213', 'word_1264', 'word_1293', 'word_1419']"
1131314,Probabilistic_Methods,"['word_34', 'word_91', 'word_368', 'word_505', 'word_648', 'word_649', 'word_683', 'word_724', 'word_822', 'word_836', 'word_912', 'word_977', 'word_1199', 'word_1258', 'word_1305', 'word_1306', 'word_1370', 'word_1419']"
